"distId","bikeType","lon","lat"
270103674,1,114.473343,30.514458
270103677,1,114.341193,30.573253
270103682,1,114.272579,30.614456
270103683,1,114.320698,30.65656
270103684,999,114.341711,30.461818
270103685,1,114.376055,30.62824
270103690,999,114.232741,30.626787
270103692,1,114.366781,30.495101
270103693,1,114.332674,30.540178
270103696,1,114.253956,30.617368
270103699,1,114.417118,30.578132
270103701,1,114.423344,30.479873
270103705,1,114.367219,30.603388
270103709,1,114.320112,30.47263
270103712,999,114.247939,30.585343
270103720,1,114.192349,30.590516
270103721,1,114.384922,30.50454
270103725,1,114.372601,30.683586
270103726,1,114.329285,30.557033
270103729,1,114.245854,30.56113
270103731,1,114.349837,30.474539
270103738,1,114.266327,30.676062
270103740,1,114.324001,30.579006
270103747,1,114.377801,30.626324
270103752,999,114.184087,30.547011
270103755,1,114.265649,30.527808
270103758,1,114.170941,30.579069
270103763,1,114.354285,30.576827
270103765,1,114.223615,30.520363
270103769,1,114.403226,30.517898
270103770,1,114.352107,30.579557
270103774,1,114.340995,30.517227
270103777,1,114.407994,30.626461
270103781,1,114.493168,30.601666
270103784,1,114.256178,30.636638
270103785,999,114.324616,30.522433
270103786,1,114.436894,30.658599
270103789,999,114.479072,30.643864
270103792,1,114.249896,30.522479
270103794,1,114.356528,30.5678
270103796,1,114.424355,30.464839
270103799,1,114.249596,30.657507
270103800,1,114.452718,30.503366
270103801,1,114.261667,30.52841
270103803,999,114.257437,30.560421
270103804,999,114.248981,30.536331
270103805,999,114.296114,30.471227
270103806,1,114.214383,30.618723
270103810,1,114.316276,30.610927
270103812,1,114.33979,30.530552
270103813,1,114.375758,30.631868
270103814,1,114.261379,30.51975
270103822,999,114.314222,30.49537
270103823,1,114.297631,30.507769
270103825,1,114.294948,30.659142
270103827,1,114.246176,30.622276
270103837,1,114.224713,30.550788
270103838,1,114.369661,30.610715
270103843,1,114.231809,30.588294
270103847,1,114.313875,30.638188
270103848,1,114.345778,30.58413
270103850,1,114.32851,30.498324
270103855,1,114.201231,30.613043
270103858,1,114.416758,30.604583
270103863,1,114.315937,30.568105
270103864,1,114.221964,30.608491
270103869,1,114.376129,30.597438
270103872,1,114.411476,30.619539
270103874,1,114.214698,30.654325
270103878,1,114.281289,30.64351
270103880,1,114.476789,30.497759
270103883,999,114.21914,30.583821
270103886,1,114.417246,30.529571
270103887,1,114.20839,30.620928
270103889,1,114.447579,30.505837
270103890,1,114.33651,30.539853
270103894,1,114.443858,30.573361
270103896,1,114.308316,30.498351
270103897,1,114.356414,30.613458
270103899,1,114.420528,30.647234
270103905,1,114.209897,30.560436
270103909,1,114.266127,30.53311
270103914,1,114.197813,30.552261
270103918,1,114.205381,30.616687
270103926,1,114.286124,30.610707
270103927,1,114.367065,30.596111
270103932,1,114.199546,30.594577
270103934,1,114.35727,30.5685
270103936,1,114.287576,30.515889
270103941,1,114.384806,30.527584
270103945,1,114.198968,30.541009
270103958,1,114.237234,30.576005
270103964,1,114.261061,30.51896
270103966,1,114.223825,30.614342
270103968,1,114.42575,30.581031
270103971,1,114.211739,30.649218
270103973,1,114.290163,30.536012
270103975,1,114.232638,30.669264
270103979,1,114.36067,30.559306
270103980,1,114.30331,30.601852
270103981,999,114.177044,30.613911
270103982,1,114.366982,30.679277
270103983,999,114.458195,30.615052
270103986,1,114.417747,30.620187
270103988,1,114.177787,30.624038
270103989,999,114.252634,30.623634
270103990,1,114.340055,30.586623
270103997,1,114.206467,30.611134
270103999,1,114.406339,30.608239
270104002,1,114.379828,30.601243
270104007,1,114.390247,30.602744
270104009,999,114.336435,30.474336
270104010,1,114.439725,30.654452
270104012,1,114.242268,30.643794
270104014,1,114.23523,30.607036
270104015,1,114.313685,30.612678
270104016,1,114.407015,30.649868
270104019,1,114.32337,30.62031
270104026,1,114.491476,30.530265
270104028,1,114.298942,30.653142
270104032,1,114.189842,30.593897
270104036,1,114.314506,30.620537
270104038,1,114.215586,30.617914
270104044,1,114.231076,30.560252
270104046,1,114.355444,30.607764
270104047,1,114.420287,30.628242
270104048,1,114.350833,30.522095
270104052,1,114.215233,30.593371
270104055,1,114.280353,30.549237
270104058,1,114.369792,30.584477
270104061,1,114.303951,30.546724
270104062,999,114.247336,30.613162
270104063,1,114.475061,30.603643
270104064,1,114.251452,30.520752
270104065,1,114.225926,30.552094
270104070,999,114.253671,30.540538
270104079,1,114.395718,30.510407
270104080,1,114.249366,30.563317
270104081,1,114.319201,30.626508
270104084,1,114.371662,30.628762
270104087,1,114.174791,30.664092
270104088,1,114.327121,30.708125
270104090,1,114.338118,30.589018
270104092,1,114.234448,30.54126
270104093,1,114.225352,30.656838
270104095,1,114.214449,30.660982
270104097,1,114.25833,30.627182
270104100,1,114.397498,30.620499
270104101,1,114.321267,30.650016
270104104,1,114.35287,30.56422
270104105,999,114.431077,30.627203
270104106,1,114.401448,30.526652
270104107,1,114.331982,30.660964
270104110,1,114.19762,30.686536
270104112,1,114.206486,30.502933
270104118,999,114.434089,30.633643
270104119,1,114.384998,30.590931
270104122,1,114.413431,30.629687
270104123,999,114.376979,30.533044
270104125,1,114.342388,30.544294
270104132,1,114.389891,30.483278
270104136,1,114.265701,30.550294
270104140,1,114.214743,30.550566
270104141,1,114.223727,30.596818
270104144,1,114.278358,30.549189
270104145,1,114.207263,30.549949
270104150,1,114.324532,30.584342
270104152,1,114.353529,30.600458
270104156,1,114.323684,30.504164
270104165,1,114.228255,30.558347
270104166,1,114.430877,30.657387
270104167,1,114.249376,30.577942
270104168,999,114.236158,30.608359
270104169,1,114.257821,30.634465
270104178,1,114.404222,30.549086
270104180,1,114.293672,30.568738
270104184,1,114.352865,30.514758
270104189,1,114.274212,30.622355
270104194,1,114.186819,30.627299
270104197,1,114.383298,30.63584
270104198,1,114.240534,30.565934
270104201,1,114.262919,30.463876
270104202,1,114.432958,30.489868
270104204,1,114.222985,30.483325
270104215,1,114.36878,30.577762
270104216,1,114.38465,30.610899
270104221,1,114.35379,30.610147
270104223,1,114.325985,30.574518
270104225,1,114.420951,30.617575
270104226,1,114.240158,30.54428
270104228,999,114.425039,30.623227
270104229,1,114.289411,30.459097
270104232,1,114.314327,30.547027
270104236,1,114.474084,30.486841
270104237,1,114.345812,30.546773
270104238,999,114.287839,30.614566
270104241,1,114.264824,30.656187
270104247,1,114.414401,30.646351
270104249,1,114.403246,30.478261
270104250,1,114.399478,30.622369
270104256,1,114.236761,30.652295
270104259,1,114.198212,30.627895
270104265,999,114.201748,30.521136
270104269,1,114.198046,30.560112
270104271,1,114.365901,30.609158
270104272,999,114.392215,30.687322
270104275,1,114.290832,30.666139
270104276,999,114.175418,30.541353
270104278,1,114.391557,30.616329
270104280,1,114.296126,30.547977
270104283,1,114.454958,30.482389
270104284,999,114.287534,30.580394
270104287,1,114.331627,30.651694
270104289,1,114.228974,30.653223
270104298,1,114.210951,30.58638
270104299,1,114.352397,30.659991
270104308,1,114.224884,30.665926
270104311,1,114.27286,30.635202
270104314,1,114.234428,30.638263
270104320,1,114.449814,30.510359
270104321,1,114.337078,30.64276
270104324,1,114.36656,30.629402
270104325,1,114.428126,30.521891
270104330,1,114.319619,30.526106
270104344,1,114.245742,30.589447
270104347,1,114.330717,30.458758
270104348,1,114.279936,30.606699
270104351,1,114.255216,30.526531
270104354,1,114.356161,30.598074
270104360,1,114.214369,30.475631
270104361,1,114.328866,30.714337
270104365,1,114.223607,30.614106
270104366,1,114.235031,30.585842
270104371,999,114.450892,30.479148
270104375,1,114.263176,30.623053
270104376,1,114.251439,30.572735
270104378,1,114.431504,30.502607
270104381,1,114.401028,30.476382
270104385,1,114.407677,30.599465
270104388,1,114.429393,30.507969
270104392,999,114.39716,30.535337
270104396,1,114.317424,30.563139
270104399,1,114.281848,30.636708
270104401,1,114.451956,30.486648
270104406,999,114.222421,30.588593
270104409,1,114.217623,30.568391
270104412,1,114.237052,30.600265
270104413,1,114.269988,30.615289
270104414,1,114.264756,30.530977
270104415,999,114.270465,30.693973
270104420,1,114.350605,30.517323
270104424,1,114.207264,30.624509
270104427,1,114.329522,30.495725
270104429,1,114.449613,30.561382
270104430,999,114.319717,30.462265
270104434,1,114.307207,30.610687
270104437,1,114.380138,30.455965
270104438,999,114.180637,30.455314
270104441,1,114.429911,30.670286
270104443,1,114.431479,30.506643
270104445,1,114.208676,30.673383
270104446,1,114.225312,30.627384
270104451,1,114.17256,30.474894
270104452,1,114.408256,30.642623
270104457,1,114.433495,30.622851
270104458,1,114.295974,30.578048
270104459,1,114.289417,30.587971
270104465,1,114.169211,30.60987
270104469,1,114.20559,30.622704
270104470,1,114.286678,30.488475
270104473,1,114.296303,30.66056
270104475,999,114.327833,30.524089
270104477,1,114.198159,30.61476
270104478,1,114.34682,30.460475
270104479,1,114.300402,30.582847
270104480,1,114.38964,30.62727
270104482,1,114.259978,30.582373
270104483,1,114.394324,30.532849
270104494,1,114.293111,30.491816
270104499,1,114.38988,30.631009
270104500,1,114.279343,30.584889
270104503,1,114.275428,30.485428
270104507,1,114.317437,30.531255
270104512,1,114.25253,30.536151
270104513,999,114.410694,30.538526
270104516,1,114.279828,30.646821
270104522,1,114.319117,30.636868
270104539,1,114.279155,30.598175
270104543,1,114.39391,30.595893
270104544,1,114.353418,30.53512
270104546,1,114.292769,30.651123
270104550,1,114.237376,30.595688
270104552,1,114.31063,30.569352
270104555,1,114.192125,30.611679
270104560,1,114.249451,30.512687
270104564,999,114.332832,30.677652
270104566,1,114.317428,30.543363
270104568,1,114.1724,30.477954
270104584,1,114.2603,30.661895
270104591,1,114.412582,30.638915
270104592,999,114.325534,30.632779
270104597,1,114.44161,30.65271
270104601,1,114.213309,30.49506
270104602,1,114.266653,30.480877
270104603,1,114.35779,30.60806
270104605,1,114.350054,30.547938
270104606,1,114.232576,30.574562
270104615,1,114.291664,30.620153
270104617,1,114.193063,30.598198
270104623,1,114.259378,30.652568
270104631,1,114.323508,30.520035
270104634,1,114.39567,30.625258
270104642,1,114.230331,30.618253
270104643,1,114.260655,30.587838
270104646,999,114.387966,30.492114
270104649,1,114.233559,30.669822
270104651,1,114.205868,30.638825
270104652,1,114.309831,30.606358
270104653,1,114.491474,30.610489
270104654,999,114.234394,30.594711
270104656,1,114.173723,30.57516
270104662,1,114.372956,30.530364
270104663,1,114.250978,30.593022
270104668,1,114.276536,30.480554
270104670,1,114.17192,30.57903
270104679,1,114.294179,30.586339
270104683,1,114.332452,30.660369
270104684,1,114.242461,30.604801
270104687,1,114.27713,30.54976
270104691,1,114.205707,30.474786
270104692,1,114.305736,30.652181
270104694,1,114.199751,30.503708
270104697,1,114.386858,30.600999
270104700,1,114.358457,30.551437
270104706,1,114.403589,30.607206
270104709,1,114.41595,30.537575
270104716,1,114.228131,30.597077
270104717,1,114.257475,30.5466
270104719,1,114.195846,30.644339
270104723,1,114.178052,30.581856
270104727,1,114.359933,30.524716
270104728,1,114.302162,30.58626
270104729,1,114.257501,30.56676
270104732,1,114.299556,30.528028
270104735,1,114.231786,30.565115
270104737,999,114.371041,30.583602
270104738,1,114.324255,30.538707
270104739,999,114.376337,30.506327
270104743,999,114.174463,30.660532
270104746,1,114.395397,30.495942
270104749,1,114.23475,30.643949
270104750,1,114.222162,30.671645
270104757,1,114.212529,30.622626
270104761,999,114.330092,30.49464
270104765,1,114.41066,30.540757
270104767,1,114.252314,30.586656
270104769,1,114.272449,30.537856
270104774,1,114.321032,30.51872
270104775,1,114.255656,30.649717
270104781,1,114.327981,30.492141
270104782,1,114.294068,30.571743
270104786,1,114.180559,30.610514
270104787,1,114.339015,30.589402
270104788,1,114.399282,30.702553
270104793,1,114.261432,30.462905
270104795,1,114.401664,30.498184
270104802,1,114.307617,30.478731
270104806,1,114.294232,30.637476
270104810,1,114.252148,30.67587
270104815,1,114.329408,30.630032
270104822,1,114.242002,30.4569
270104823,1,114.225627,30.594502
270104824,1,114.392839,30.479889
270104826,1,114.235629,30.557473
270104838,1,114.371387,30.608792
270104843,1,114.307263,30.476453
270104846,1,114.256273,30.550433
270104848,999,114.208391,30.596847
270104854,1,114.23535,30.594912
270104861,1,114.257195,30.519903
270104864,999,114.212506,30.667138
270104866,999,114.250279,30.585425
270104868,1,114.253694,30.637567
270104870,1,114.365982,30.613676
270104872,999,114.262685,30.630516
270104873,1,114.338907,30.478984
270104874,1,114.376569,30.681037
270104880,1,114.251218,30.562435
270104881,999,114.418798,30.597686
270104889,1,114.202839,30.64973
270104890,999,114.289484,30.602636
270104893,1,114.348443,30.578314
270104898,1,114.303167,30.662362
270104899,999,114.234969,30.663114
270104900,1,114.280326,30.626201
270104903,1,114.431728,30.656195
270104906,1,114.399558,30.620581
270104908,1,114.35129,30.536429
270104909,1,114.252585,30.554572
270104911,1,114.407668,30.626728
270104919,1,114.357768,30.505358
270104932,1,114.242108,30.560678
270104939,1,114.278974,30.70911
270104949,1,114.178984,30.539682
270104962,1,114.273827,30.564369
270104965,1,114.384585,30.584139
270104973,1,114.296709,30.548159
270104975,999,114.411061,30.648234
270104976,1,114.279351,30.602659
270104977,1,114.322896,30.7073
270104981,1,114.394221,30.62916
270104985,1,114.255975,30.639788
270104989,1,114.255201,30.591334
270104990,1,114.347734,30.528729
270104991,1,114.219939,30.523196
270104995,1,114.394168,30.516807
270104997,1,114.379497,30.588928
270104998,1,114.363003,30.524249
270105000,999,114.2414,30.622503
270105004,1,114.18509,30.603198
270105006,1,114.357135,30.514655
270105007,1,114.294561,30.538174
270105014,1,114.379409,30.620099
270105021,1,114.433855,30.6538
270105022,1,114.299931,30.704108
270105024,1,114.226505,30.614501
270105033,1,114.304598,30.707433
270105043,1,114.294475,30.517148
270105051,1,114.390378,30.625316
270105053,1,114.23981,30.575115
270105057,1,114.345744,30.664601
270105067,999,114.221683,30.570745
270105068,1,114.224362,30.568689
270105069,1,114.382991,30.463588
270105070,1,114.238203,30.514137
270105072,1,114.41577,30.52402
270105076,1,114.43719,30.462054
270105077,1,114.205669,30.59414
270105082,1,114.329474,30.582758
270105084,1,114.411961,30.540155
270105086,1,114.297519,30.543704
270105089,1,114.194939,30.536109
270105093,1,114.311754,30.620445
270105095,999,114.210333,30.596789
270105098,1,114.428356,30.591196
270105103,1,114.304596,30.646641
270105113,1,114.312837,30.656458
270105115,1,114.399547,30.624628
270105125,1,114.269177,30.619693
270105126,999,114.29351,30.713745
270105134,1,114.26969,30.592752
270105137,1,114.185217,30.488702
270105140,999,114.332281,30.457681
270105142,999,114.338619,30.506524
270105144,1,114.22654,30.614479
270105147,999,114.184429,30.610706
270105162,1,114.249282,30.557004
270105176,1,114.289481,30.51046
270105178,1,114.353957,30.61307
270105180,999,114.211507,30.631546
270105186,1,114.192428,30.686802
270105190,1,114.30145,30.499478
270105192,1,114.30164,30.628843
270105194,1,114.290031,30.620137
270105197,1,114.318994,30.534378
270105200,1,114.29921,30.455134
270105202,999,114.416998,30.60113
270105207,1,114.21337,30.659289
270105209,1,114.245213,30.539079
270105212,1,114.432552,30.497513
270105213,1,114.258369,30.525901
270105215,1,114.240526,30.64222
270105217,1,114.405819,30.478468
270105223,1,114.222772,30.595522
270105224,999,114.297361,30.528508
270105225,1,114.227826,30.558753
270105226,1,114.199658,30.679227
270105227,999,114.174367,30.543691
270105231,1,114.334784,30.546683
270105233,1,114.341183,30.67455
270105243,1,114.189947,30.576973
270105251,999,114.257881,30.594406
270105252,1,114.232929,30.665665
270105254,1,114.186188,30.616384
270105261,1,114.381898,30.496738
270105262,1,114.302451,30.628507
270105264,1,114.174661,30.664005
270105267,1,114.250213,30.600248
270105268,1,114.366485,30.585358
270105273,1,114.277376,30.708428
270105275,999,114.366953,30.581163
270105278,1,114.294088,30.519362
270105281,999,114.205447,30.538757
270105285,1,114.230557,30.526451
270105287,1,114.399945,30.707034
270105289,1,114.249896,30.599956
270105292,1,114.195594,30.575578
270105294,1,114.403008,30.610021
270105296,1,114.476334,30.508368
270105299,1,114.420003,30.619145
270105317,999,114.385316,30.499862
270105322,1,114.330245,30.641357
270105323,1,114.194369,30.596676
270105328,1,114.459932,30.632024
270105335,1,114.195819,30.621902
270105337,1,114.24013,30.507898
270105338,999,114.221949,30.510213
270105341,1,114.259323,30.630195
270105345,1,114.417435,30.568617
270105347,1,114.353413,30.58701
270105349,1,114.372796,30.595063
270105353,1,114.253932,30.585075
270105355,1,114.32239,30.58092
270105356,1,114.311513,30.507362
270105358,1,114.478396,30.643285
270105359,1,114.208622,30.67342
270105361,1,114.325655,30.624049
270105365,1,114.221303,30.610832
270105369,1,114.394291,30.64413
270105372,999,114.275518,30.576607
270105373,1,114.276272,30.612726
270105374,1,114.317482,30.624089
270105375,1,114.206794,30.571836
270105378,1,114.268961,30.540862
270105381,1,114.340012,30.493961
270105383,1,114.207783,30.600587
270105384,1,114.349945,30.528825
270105387,999,114.338941,30.492066
270105392,1,114.254153,30.654884
270105396,999,114.369866,30.500723
270105398,1,114.203166,30.502571
270105401,1,114.323142,30.555844
270105403,1,114.367862,30.514116
270105410,1,114.305704,30.715455
270105413,1,114.327135,30.546601
270105415,1,114.233475,30.640091
270105417,999,114.370674,30.48113
270105418,1,114.245328,30.57136
270105424,1,114.430054,30.633685
270105425,1,114.375764,30.522569
270105432,1,114.303605,30.696652
270105437,1,114.429335,30.49964
270105442,1,114.197986,30.604846
270105443,1,114.222162,30.65849
270105446,1,114.434543,30.511153
270105451,1,114.322005,30.566752
270105453,999,114.356466,30.459226
270105455,1,114.199116,30.622091
270105456,1,114.240723,30.510208
270105458,1,114.368103,30.460791
270105464,1,114.197426,30.531866
270105467,1,114.219654,30.560127
270105468,1,114.353639,30.538623
270105471,1,114.380552,30.604391
270105476,1,114.322803,30.514175
270105480,999,114.402652,30.699026
270105487,1,114.225723,30.617857
270105489,999,114.329766,30.526457
270105492,1,114.404525,30.481828
270105496,1,114.343525,30.654305
270105501,1,114.341741,30.598849
270105506,1,114.304127,30.497029
270105508,1,114.229836,30.550833
270105509,1,114.373987,30.609272
270105519,1,114.256224,30.703863
270105525,1,114.288619,30.512629
270105526,1,114.200156,30.648169
270105527,1,114.441005,30.461296
270105531,1,114.352617,30.574206
270105538,1,114.2713,30.661399
270105541,1,114.366904,30.629536
270105543,1,114.341175,30.592365
270105545,1,114.353808,30.608886
270105549,1,114.290208,30.503638
270105552,1,114.308329,30.474889
270105554,1,114.430412,30.656828
270105557,1,114.357297,30.601654
270105560,1,114.409964,30.641699
270105563,999,114.26868,30.64102
270105564,1,114.420582,30.622879
270105570,1,114.226602,30.546028
270105572,1,114.263193,30.483201
270105581,1,114.216451,30.597983
270105587,999,114.315733,30.695748
270105590,1,114.263269,30.553832
270105595,1,114.409272,30.700813
270105599,1,114.355582,30.71325
270105608,1,114.35038,30.56663
270105610,1,114.400715,30.512131
270105621,1,114.253955,30.616587
270105622,1,114.311972,30.651239
270105624,1,114.368243,30.627914
270105627,999,114.405901,30.526889
270105630,1,114.29347,30.472675
270105637,1,114.264381,30.654335
270105643,1,114.192434,30.615013
270105650,1,114.290056,30.622333
270105654,1,114.267275,30.465957
270105656,1,114.321761,30.541497
270105657,1,114.325292,30.494025
270105658,1,114.387426,30.533388
270105660,1,114.429571,30.596816
270105661,999,114.400317,30.528395
270105662,1,114.24377,30.626222
270105675,1,114.380952,30.468724
270105677,1,114.243545,30.57618
270105681,1,114.289782,30.638353
270105687,1,114.41064,30.626976
270105689,999,114.241002,30.548681
270105698,1,114.377979,30.584888
270105699,1,114.405938,30.455474
270105704,1,114.308147,30.670428
270105709,1,114.174231,30.628857
270105711,999,114.47849,30.455494
270105717,1,114.379227,30.628704
270105718,1,114.260128,30.544287
270105731,1,114.367681,30.50688
270105736,1,114.384988,30.628688
270105738,1,114.180705,30.594484
270105742,999,114.332565,30.677843
270105747,1,114.172977,30.669061
270105748,1,114.285961,30.62675
270105758,1,114.419955,30.619126
270105759,1,114.302954,30.462254
270105765,999,114.437496,30.683123
270105769,999,114.424582,30.582022
270105770,1,114.224985,30.517323
270105776,1,114.207082,30.565505
270105777,1,114.37011,30.687291
270105783,999,114.305222,30.515522
270105784,1,114.308378,30.529664
270105791,1,114.397337,30.643307
270105792,999,114.442636,30.48201
270105793,1,114.342219,30.499987
270105797,1,114.334154,30.575232
270105798,1,114.378049,30.584586
270105799,1,114.26673,30.614199
270105803,999,114.198526,30.475824
270105804,1,114.327479,30.59382
270105806,1,114.424475,30.587414
270105807,1,114.226712,30.573798
270105813,1,114.407091,30.633159
270105814,1,114.247708,30.514539
270105817,1,114.31612,30.568057
270105820,1,114.445707,30.500312
270105822,1,114.171763,30.63754
270105824,1,114.273558,30.539058
270105826,999,114.434502,30.473073
270105828,1,114.226627,30.592288
270105830,1,114.177555,30.606746
270105832,999,114.362035,30.510376
270105836,1,114.369625,30.45498
270105838,1,114.34072,30.487346
270105843,1,114.307028,30.663053
270105850,999,114.233593,30.569436
270105852,1,114.317269,30.496514
270105854,1,114.43579,30.654715
270105856,1,114.361287,30.579909
270105857,1,114.393435,30.530842
270105858,999,114.244883,30.523116
270105860,1,114.432392,30.514337
270105861,1,114.218346,30.617861
270105865,1,114.343723,30.509322
270105866,1,114.285762,30.5622
270105868,1,114.253589,30.641022
270105870,1,114.202807,30.566232
270105874,1,114.399798,30.622139
270105875,1,114.21964,30.614724
270105877,1,114.389936,30.609059
270105879,1,114.34301,30.652808
270105880,1,114.355196,30.552777
270105882,1,114.390952,30.514842
270105883,1,114.235441,30.639716
270105884,1,114.369595,30.602807
270105887,1,114.293313,30.59524
270105888,1,114.344984,30.656108
270105889,1,114.316771,30.612524
270105891,1,114.325368,30.502255
270105899,1,114.31583,30.625477
270105900,1,114.22329,30.524107
270105904,1,114.190707,30.598529
270105905,1,114.351606,30.584829
270105911,1,114.398705,30.512433
270105920,1,114.312624,30.574042
270105921,1,114.356107,30.592986
270105922,1,114.29523,30.53493
270105927,1,114.373347,30.597818
270105930,999,114.492118,30.616766
270105934,1,114.367092,30.614641
270105936,1,114.243727,30.558384
270105937,1,114.172074,30.659386
270105940,1,114.306196,30.534327
270105942,1,114.387395,30.622272
270105947,1,114.173941,30.612937
270105948,999,114.391313,30.638721
270105955,1,114.226088,30.600638
270105956,1,114.470976,30.52025
270105962,1,114.400979,30.607558
270105966,1,114.291408,30.540286
270105967,1,114.204589,30.58859
270105970,1,114.286926,30.462453
270105975,1,114.202506,30.534998
270105980,1,114.446273,30.618094
270105981,999,114.303762,30.476825
270105983,1,114.404084,30.473832
270105985,999,114.288194,30.471273
270105986,999,114.237717,30.525547
270105987,1,114.341046,30.674433
270105990,1,114.38904,30.608891
270105992,1,114.415397,30.505185
270105996,1,114.392286,30.594394
270105997,999,114.246121,30.514109
270105998,1,114.316086,30.557085
270106000,1,114.324031,30.582783
270106004,1,114.41644,30.647308
270106005,1,114.181993,30.628527
270106010,1,114.307665,30.62069
270106011,1,114.250543,30.638259
270106016,1,114.415283,30.502067
270106019,1,114.344185,30.590227
270106022,1,114.419229,30.648497
270106023,1,114.306047,30.664757
270106026,999,114.33835,30.461334
270106027,1,114.364767,30.496241
270106028,1,114.35243,30.587935
270106029,1,114.383869,30.592207
270106030,1,114.33489,30.515076
270106032,1,114.32523,30.528762
270106034,1,114.43983,30.472099
270106041,1,114.344603,30.51304
270106042,999,114.193196,30.51236
270106045,1,114.226473,30.582935
270106049,1,114.210837,30.670524
270106052,1,114.277699,30.613089
270106054,1,114.378932,30.624443
270106057,1,114.284228,30.602769
270106059,1,114.237794,30.644615
270106060,1,114.379121,30.603387
270106069,1,114.280706,30.54993
270106071,1,114.220637,30.566981
270106073,1,114.235621,30.666275
270106078,1,114.226399,30.548864
270106083,1,114.381297,30.466239
270106085,1,114.22569,30.649057
270106088,1,114.219178,30.657094
270106091,1,114.317517,30.556345
270106095,1,114.403969,30.696455
270106096,1,114.299163,30.529179
270106099,999,114.324788,30.660327
270106104,1,114.337235,30.578711
270106105,1,114.454828,30.557332
270106107,1,114.37516,30.710443
270106108,999,114.336186,30.491606
270106112,1,114.370267,30.461173
270106113,1,114.194012,30.675434
270106114,1,114.300918,30.618911
270106118,1,114.34994,30.616259
270106119,1,114.310606,30.638694
270106125,999,114.205383,30.630313
270106126,1,114.340264,30.599354
270106127,1,114.352265,30.523124
270106129,1,114.323646,30.572054
270106130,1,114.423231,30.620643
270106131,1,114.378426,30.61192
270106136,1,114.168805,30.558206
270106141,999,114.3267,30.523107
270106147,1,114.247348,30.62662
270106149,1,114.231412,30.523664
270106153,1,114.344482,30.501221
270106155,1,114.367974,30.514557
270106156,1,114.241949,30.456894
270106162,1,114.321583,30.581433
270106163,1,114.370465,30.465639
270106164,1,114.283452,30.497476
270106165,999,114.429904,30.633078
270106166,1,114.389997,30.630968
270106169,1,114.441826,30.529952
270106170,1,114.413375,30.643127
270106172,1,114.38845,30.643064
270106174,1,114.45164,30.502222
270106177,1,114.42559,30.654322
270106180,1,114.31523,30.47729
270106182,999,114.481786,30.584248
270106185,1,114.308314,30.671199
270106187,1,114.371516,30.455698
270106192,1,114.48803,30.509102
270106196,1,114.260243,30.561479
270106197,999,114.221582,30.71576
270106201,1,114.362602,30.611805
270106206,1,114.308873,30.478523
270106207,1,114.268057,30.594066
270106208,1,114.279797,30.644265
270106216,1,114.365881,30.566127
270106226,1,114.208934,30.619926
270106228,1,114.226419,30.609925
270106232,999,114.284492,30.607947
270106234,1,114.196847,30.629324
270106235,1,114.296741,30.65823
270106236,999,114.314846,30.482144
270106239,1,114.194859,30.616913
270106243,1,114.347387,30.50402
270106244,1,114.418881,30.601361
270106248,1,114.223886,30.584729
270106249,1,114.397879,30.61934
270106253,1,114.399178,30.628377
270106254,1,114.431877,30.625479
270106259,1,114.366505,30.591062
270106270,999,114.466835,30.636728
270106271,1,114.249446,30.616898
270106272,1,114.240067,30.501895
270106277,1,114.268408,30.528731
270106281,1,114.453069,30.545961
270106284,1,114.384209,30.602857
270106285,1,114.436852,30.48152
270106288,1,114.291146,30.524822
270106291,999,114.305163,30.458026
270106303,999,114.189427,30.458089
270106305,1,114.318933,30.658706
270106310,999,114.320417,30.694123
270106311,1,114.397784,30.620914
270106312,1,114.229968,30.665504
270106317,1,114.223268,30.524128
270106318,1,114.37382,30.690351
270106322,1,114.34954,30.528873
270106323,1,114.33955,30.606855
270106327,1,114.307979,30.478594
270106330,1,114.240596,30.584845
270106332,1,114.297981,30.534701
270106337,1,114.300272,30.500141
270106345,1,114.410515,30.706622
270106347,1,114.395507,30.532574
270106356,999,114.432743,30.642434
270106361,1,114.38623,30.526514
270106364,1,114.360747,30.622773
270106367,1,114.204266,30.673387
270106368,1,114.310248,30.614586
270106371,1,114.236189,30.584273
270106374,1,114.277742,30.495243
270106377,1,114.401807,30.528931
270106382,1,114.234494,30.590908
270106385,1,114.37285,30.602978
270106386,1,114.221109,30.661219
270106387,1,114.408445,30.632946
270106393,999,114.233115,30.581719
270106395,1,114.320071,30.471904
270106402,999,114.44153,30.645225
270106404,1,114.406003,30.455553
270106410,1,114.409206,30.559929
270106412,999,114.429368,30.600484
270106416,999,114.470487,30.590961
270106419,1,114.274061,30.558546
270106421,1,114.3666,30.620174
270106427,1,114.417195,30.619922
270106428,1,114.33847,30.584384
270106431,999,114.183892,30.619241
270106432,1,114.273715,30.558736
270106436,1,114.292373,30.484488
270106438,1,114.377323,30.613445
270106441,1,114.423758,30.482675
270106443,1,114.235872,30.631352
270106446,1,114.351861,30.577494
270106448,1,114.30022,30.512527
270106454,999,114.383494,30.496902
270106455,1,114.331585,30.59627
270106456,1,114.325434,30.544961
270106457,1,114.195682,30.646628
270106459,999,114.383546,30.494924
270106460,1,114.226553,30.506366
270106463,1,114.307185,30.548785
270106464,999,114.376255,30.49031
270106468,1,114.38466,30.602291
270106469,1,114.359976,30.61852
270106471,1,114.329102,30.63153
270106481,1,114.339932,30.548063
