v1,v2,v3,y,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,km,1,2,3,4
0.640441586,0.102963389,0.256594349,2,0.833333194,4.166665972,0.833333194,4.166665972,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,2.499999375,3,0,0,1,0
0,0.540231401,0.459768033,2,4.166665972,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,2.9999994,3.19999936,0,4.99999875,1,1,0,0,0
0.414926807,0.230198514,0.354874029,2,3.333332778,1.666666389,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.19999976,3.19999936,0,4.99999875,3,0,0,1,0
0.257414935,0.354173842,0.388410629,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,3.999998667,2.39999952,0.79999984,0,4.99999875,2,0,1,0,0
0.355676466,0.301407668,0.342915239,5,2.499999583,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,3.19999936,0,4.99999875,2,0,0.78,0.22,0
0.185279995,0.50630808,0.30841126,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.9999994,3.19999936,0,3.749999063,1,0.72,0.18,0,0.1
0.252878335,0.493533987,0.253586967,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.9999994,1.59999968,0,3.749999063,4,0,0.08,0,0.92
0.35405391,0.462781036,0.183163909,4,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,0,4,0,0,0,1
0.291975848,0.543242556,0.164780567,5,2.499999583,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,2.39999952,0,0,4,0,0,0,1
0.342515466,0.49391919,0.163564322,5,2.499999583,0,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,2.39999952,0,0,4,0,0,0,1
0.414651904,0.370834024,0.214513268,5,3.333332778,1.666666389,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,3.9999992,0,0,4,0,0,0.1,0.9
0.315571073,0.46675418,0.21767393,5,3.333332778,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,3.9999992,0,0,4,0,0,0,1
0.266423138,0.568180331,0.165395497,5,2.499999583,0,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.19999976,2.39999952,0,0,4,0.02,0,0,0.98
0.315571073,0.46675418,0.21767393,5,3.333332778,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,3.9999992,0,0,4,0,0,0,1
0.327312537,0.527546817,0.145139739,5,1.666666389,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.79999964,2.39999952,0,0,4,0,0,0,1
0.214741257,0.618618472,0.16663923,5,2.499999583,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.19999976,2.39999952,0,0,4,0.48,0,0,0.52
0.30537058,0.441863232,0.252765399,2,2.499999583,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,3.999998667,1.79999964,0.79999984,0,0,4,0,0,0,1
0.471979707,0.381516865,0.146502512,5,1.666666389,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,2.39999952,0,0,4,0,0,0.26,0.74
0.51968037,0.291653452,0.188665294,2,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,1,0
0.248185349,0.537822902,0.213990947,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.9999992,0,0,4,0.12,0,0,0.88
0.393428277,0.380422454,0.22614842,4,2.499999583,2.499999583,3.333332778,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.9999992,0,0,4,0,0,0.04,0.96
0,0.661057208,0.338942086,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,1.79999964,3.19999936,0,0,1,1,0,0,0
0.20362423,0.529509589,0.266865392,3,2.499999583,1.666666389,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,2.666665778,1.79999964,2.39999952,0,0,1,0.48,0.02,0,0.5
0.150631185,0.49869868,0.350669404,3,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,1.19999976,3.19999936,0,0,1,0.82,0.18,0,0
0.27028743,0.251220137,0.478491875,5,2.499999583,0,4.166665972,0.833333194,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,3.19999936,0,4.99999875,2,0,1,0,0
0.578004317,0.069700252,0.352294787,4,0,3.333332778,0.833333194,4.166665972,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,4.99999875,3,0,0,1,0
0.191930621,0.435723323,0.372345435,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,3.9999992,0,4.99999875,2,0,1,0,0
0.162939228,0.484401847,0.352658279,4,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,1.999998,0,3.749999063,1.249999688,0,2.39999952,3.19999936,0,4.99999875,1,0.62,0.38,0,0
0.197702495,0.503985525,0.298311127,5,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,3.9999992,0,1.249999688,1,0.5,0.26,0,0.24
0.352162786,0.314371683,0.333464717,3,2.499999583,0,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,2.39999952,0,3.749999063,2,0,0.74,0.26,0
0.270808843,0.276478845,0.452711753,4,0.833333194,2.499999583,4.166665972,0.833333194,0,0,0,0,1.999998,0,1.999998,0,2.499999375,2.499999375,3.999998667,2.9999994,2.39999952,0,3.749999063,2,0,1,0,0
0.080927009,0.526576015,0.392496321,4,3.333332778,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.9999994,3.9999992,0,4.99999875,1,1,0,0,0
0.135498683,0.599685812,0.264814629,4,4.166665972,0,4.999999167,0,0,0,0,0,0,0,0,0,2.499999375,2.499999375,1.333332889,2.39999952,3.19999936,0,0,1,1,0,0,0
0.39288913,0.302228202,0.304881975,4,2.499999583,2.499999583,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,1.59999968,0,4.99999875,3,0,0.12,0.88,0
0.210248392,0.446711842,0.343039138,4,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,3.19999936,0,4.99999875,2,0,1,0,0
0.120375471,0.454083051,0.425540699,3,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,0,2.499999375,2.499999375,0,2.9999994,3.19999936,0,4.99999875,2,0.38,0.62,0,0
0.232154235,0.336529636,0.431315593,4,2.499999583,2.499999583,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,2.499999375,2.499999375,2.666665778,2.9999994,2.39999952,0,4.99999875,2,0,1,0,0
0.401149099,0.233318255,0.365531938,5,3.333332778,1.666666389,1.666666389,2.499999583,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,3.9999992,0,3.749999063,3,0,0,1,0
0.399578372,0.146837273,0.453583797,5,2.499999583,2.499999583,0,3.333332778,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,3.999998667,2.39999952,3.19999936,0,4.99999875,3,0,0.06,0.94,0
0.183958812,0.485331571,0.330708904,4,3.333332778,1.666666389,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,2.499999375,0,2.39999952,3.19999936,0,3.749999063,1,0.54,0.46,0,0
0,0.69782966,0.302169584,5,4.999999167,0,4.166665972,0,0,0,0,0,1.999998,0,0,1.999998,4.99999875,0,0,2.39999952,3.9999992,0,0,1,1,0,0,0
0.201806045,0.428774505,0.369418847,4,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,1.999998,0,0,1.999998,1.249999688,3.749999063,3.999998667,2.9999994,3.19999936,0,0,2,0,1,0,0
0.441398127,0.285156814,0.27344434,4,2.499999583,1.666666389,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.39999952,3.19999936,0,2.499999375,3,0,0,1,0
0.437581054,0.177145076,0.385273217,5,0.833333194,2.499999583,1.666666389,3.333332778,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,3.999998667,1.79999964,1.59999968,0,1.249999688,3,0,0,1,0
0.338493362,0.378097916,0.283408031,4,2.499999583,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,2.39999952,0,3.749999063,4,0,0.5,0,0.5
0.204359685,0.423960405,0.371679291,5,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.39999952,3.9999992,0,4.99999875,2,0,1,0,0
0.181528188,0.630649453,0.187821185,2,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.79999964,2.39999952,0,0,1,0.78,0,0,0.22
0.481585764,0.127689981,0.390723606,5,2.499999583,1.666666389,0,3.333332778,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,1.333332889,2.39999952,3.19999936,0,2.499999375,3,0,0,1,0
0.227369617,0.483089071,0.289540633,3,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,3.999998667,2.9999994,2.39999952,0,0,4,0.16,0.34,0,0.5
0.303345253,0.379266265,0.317387821,2,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,3.999998667,2.39999952,3.19999936,0,0,2,0,0.84,0,0.16
0.252971718,0.327756822,0.419270914,3,3.333332778,1.666666389,4.166665972,0.833333194,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,1.333332889,2.9999994,3.19999936,0,4.99999875,2,0,1,0,0
0.25833864,0.448114118,0.293546526,3,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,3.749999063,4,0,0.5,0,0.5
0.462598842,0.399332296,0.138067999,5,3.333332778,1.666666389,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,2.39999952,0,0,4,0,0,0.08,0.92
0.330595028,0.39800369,0.2714006,5,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,0.79999984,0,2.499999375,4,0,0.22,0,0.78
0.556467382,0.342521426,0.101010244,2,0.833333194,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,1.59999968,0,0,3,0,0,0.64,0.36
0.09409919,0.443434071,0.46246613,5,2.499999583,2.499999583,4.999999167,0,0,0,0,0,0,0,0,0,4.99999875,0,3.999998667,2.39999952,2.39999952,0,4.99999875,2,0.36,0.64,0,0
0.405145507,0.461069399,0.133784257,4,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,2.39999952,0,0,4,0,0,0,1
0,0.576008242,0.423990899,3,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,1.79999964,2.39999952,0,4.99999875,1,1,0,0,0
0.480997087,0.375442847,0.143559169,4,2.499999583,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,2.39999952,0,0,4,0,0,0.3,0.7
0.352850726,0.409192468,0.237955828,5,2.499999583,0,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,2.39999952,0,1.249999688,4,0,0,0,1
0.409574997,0.108863443,0.481560837,3,0,2.499999583,0.833333194,1.666666389,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,3.999998667,1.19999976,3.9999992,0,0,3,0,0.06,0.94,0
0.183247067,0.500752771,0.315999503,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,3.999998667,2.9999994,3.19999936,0,0,1,0.66,0.26,0,0.08
0.155757567,0.407774451,0.436467423,3,4.999999167,0,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,2.499999375,2.499999375,3.999998667,2.39999952,3.19999936,0,2.499999375,2,0,1,0,0
0.37656187,0.406713477,0.216723922,5,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.9999994,3.19999936,0,1.249999688,4,0,0,0,1
0.336046904,0.27279383,0.391158614,4,4.999999167,0,1.666666389,3.333332778,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,3.9999992,0,4.99999875,2,0,0.86,0.14,0
0.417544536,0.353587254,0.228867438,3,2.499999583,2.499999583,1.666666389,2.499999583,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,3.19999936,0,1.249999688,4,0,0,0.36,0.64
0.251147473,0.285814387,0.463037621,3,4.166665972,0.833333194,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,3.999998667,2.39999952,2.39999952,0,4.99999875,2,0,1,0,0
0.295812816,0.471447256,0.232738972,3,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,1.249999688,4,0,0,0,1
0.323219463,0.422477578,0.254301914,3,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,1.249999688,4,0,0.02,0,0.98
0.255125867,0.433765636,0.31110779,5,4.166665972,0.833333194,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,1.59999968,0,4.99999875,2,0,0.78,0,0.22
0.300182069,0.320825364,0.378991874,3,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.39999952,3.19999936,0,4.99999875,2,0,1,0,0
0.297436584,0.250389696,0.452173214,5,3.333332778,1.666666389,4.166665972,0.833333194,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,3.999998667,2.9999994,2.39999952,0,4.99999875,2,0,1,0,0
0.484459175,0.253691114,0.26184901,5,4.166665972,0,0.833333194,4.166665972,0,0,0,0,0,0,1.999998,0,0,4.99999875,3.999998667,2.9999994,1.59999968,0,0,3,0,0,1,0
0.413643617,0.309139209,0.277216445,4,1.666666389,2.499999583,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.9999994,3.19999936,0,2.499999375,3,0,0.02,0.96,0.02
0.256923045,0.422763368,0.320312914,5,2.499999583,1.666666389,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,1.333332889,2.9999994,0.79999984,0,4.99999875,2,0,0.92,0,0.08
0.34967108,0.293753342,0.356574926,3,4.166665972,0.833333194,2.499999583,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,3.19999936,0,4.99999875,2,0,0.78,0.22,0
0,0.624999582,0.374999793,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.9999994,3.9999992,0,4.99999875,1,1,0,0,0
0.43822405,0.181108981,0.380666334,5,0,4.166665972,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.9999992,0,4.99999875,3,0,0,1,0
0.085763907,0.463155487,0.451080051,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,2.39999952,3.19999936,0,4.99999875,1,0.52,0.48,0,0
0.546012374,0.052009689,0.401977122,3,0,3.333332778,0,2.499999583,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,2.39999952,0,4.99999875,3,0,0,1,0
0.335199928,0.305717819,0.359081596,2,4.166665972,0.833333194,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,1.19999976,3.19999936,0,4.99999875,2,0,0.98,0.02,0
0.141144479,0.428855629,0.429999283,2,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,3.999998667,1.19999976,1.59999968,0,4.99999875,2,0.08,0.92,0,0
0,0.578046558,0.421952845,2,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,2.39999952,1.59999968,0,4.99999875,1,1,0,0,0
0.290254012,0.376060745,0.333684617,5,4.999999167,0,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.9999994,3.9999992,0,0,2,0,1,0,0
0.315627259,0.455145463,0.229226335,2,1.666666389,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,2.39999952,0,1.249999688,4,0,0,0,1
0.338754245,0.432795388,0.228449428,3,2.499999583,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,2.39999952,0,1.249999688,4,0,0,0,1
0.293286174,0.425386236,0.281326642,3,1.666666389,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.19999936,0,1.249999688,4,0,0.28,0,0.72
0.17403882,0.576693853,0.249266577,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,1.333332889,2.39999952,2.39999952,0,1.249999688,1,0.8,0,0,0.2
0.158937563,0.584969093,0.256092574,3,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,1.333332889,1.79999964,2.39999952,0,1.249999688,1,0.94,0,0,0.06
0.218443139,0.480201634,0.301354456,2,4.999999167,0,1.666666389,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,2.666665778,2.9999994,3.19999936,0,0,2,0.26,0.38,0,0.36
0.222442327,0.488993013,0.288563875,3,4.166665972,0.833333194,2.499999583,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,2.666665778,2.9999994,1.59999968,0,1.249999688,4,0.26,0.28,0,0.46
0.388601828,0.34753676,0.263860658,4,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,3.9999992,0,1.249999688,4,0,0.18,0.38,0.44
0.470898344,0.282721095,0.24637973,2,2.499999583,2.499999583,0,4.166665972,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,0.59999988,3.19999936,0,1.249999688,3,0,0,1,0
0.488638874,0.28069004,0.230670138,2,0,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0.59999988,2.39999952,0,1.249999688,3,0,0,1,0
0.349850086,0.435224194,0.214924588,1,2.499999583,0,3.333332778,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0.59999988,1.59999968,0,1.249999688,4,0,0,0,1
0.439828334,0.329472597,0.230698121,2,0.833333194,2.499999583,2.499999583,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,2.39999952,0,1.249999688,3,0,0,0.62,0.38
0.402935703,0.187107848,0.409955667,2,0,1.666666389,2.499999583,1.666666389,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,2.666665778,1.19999976,3.19999936,0,0,3,0,0.02,0.98,0
0.270542119,0.469946969,0.259510037,3,2.499999583,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.19999936,0,1.249999688,4,0,0.08,0,0.92
0,0.503709604,0.496289591,1,1.666666389,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,1.79999964,3.9999992,0,1.249999688,1,0.94,0.06,0,0
0.366471256,0.399176363,0.234351591,4,3.333332778,1.666666389,1.666666389,3.333332778,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.19999976,3.19999936,0,1.249999688,4,0,0,0,1
0.333589315,0.548482288,0.117927535,2,3.333332778,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,0.79999984,0,1.249999688,4,0,0,0,1
0.346532657,0.392026967,0.261439629,4,2.499999583,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.39999952,0,0,1.249999688,4,0,0.16,0,0.84
0.251767529,0.46331471,0.284916947,1,2.499999583,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,3.9999992,0,1.249999688,4,0,0.38,0,0.62
0.349962572,0.140841267,0.509195482,3,0,2.499999583,2.499999583,0.833333194,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,3.999998667,0.59999988,3.9999992,0,1.249999688,3,0,0.42,0.58,0
0.692983046,0.102156993,0.204859001,3,0,2.499999583,0,4.166665972,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,3.19999936,0,0,3,0,0,1,0
0.324267179,0.390385432,0.285346648,2,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,1.333332889,1.19999976,3.19999936,0,1.249999688,4,0,0.4,0,0.6
0,0.695512086,0.304486998,2,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,1.333332889,1.79999964,2.39999952,0,1.249999688,1,1,0,0,0
0,0.802709227,0.197289735,4,4.166665972,0,4.166665972,0,0,0,0,0,0,0,0,0,4.99999875,0,0,2.39999952,1.59999968,0,1.249999688,1,1,0,0,0
0.036581983,0.601475181,0.361942125,2,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,1.79999964,2.39999952,0,1.249999688,1,1,0,0,0
0.050717361,0.525104502,0.424177481,4,2.499999583,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,3.749999063,1.249999688,3.999998667,2.9999994,3.19999936,0,2.499999375,1,1,0,0,0
0.290627818,0.442079419,0.26729151,2,1.666666389,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,3.749999063,0,0,3.19999936,0,0,4,0,0.08,0,0.92
0.480408235,0.289181849,0.23040914,2,1.666666389,3.333332778,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,3.19999936,0,1.249999688,3,0,0,1,0
0.473239777,0.29978839,0.226971067,3,1.666666389,3.333332778,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,3.19999936,0,1.249999688,3,0,0,1,0
0.461960026,0.316478054,0.221561173,3,1.666666389,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.9999994,3.19999936,0,1.249999688,3,0,0,0.78,0.22
0.245455943,0.498136253,0.256407072,2,3.333332778,1.666666389,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,3.9999992,0,1.249999688,4,0.1,0.1,0,0.8
0.234027203,0.238812817,0.527159223,2,0.833333194,0,2.499999583,0,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,3.999998667,1.79999964,3.19999936,0,1.249999688,2,0,1,0,0
0.373427507,0.406218224,0.220353364,3,2.499999583,0,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,1.249999688,4,0,0,0,1
0.265913552,0.279626774,0.454458937,3,1.666666389,0,1.666666389,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.9999994,3.9999992,0,1.249999688,2,0,1,0,0
0.258069979,0.474912782,0.267016404,2,2.499999583,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.39999952,0.79999984,0,0,4,0,0.16,0,0.84
0.304365659,0.420081229,0.275552374,2,2.499999583,1.666666389,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.39999952,1.59999968,0,0,4,0,0.22,0,0.78
0.274241438,0.442009338,0.283748464,3,1.666666389,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,1.79999964,1.59999968,0,0,4,0,0.36,0,0.64
0.065967249,0.42923582,0.504796398,4,3.333332778,0,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,4.99999875,0,3.999998667,2.9999994,3.19999936,0,4.99999875,2,0.4,0.6,0,0
0.270114858,0.422748873,0.307135614,5,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,1.333332889,2.9999994,3.19999936,0,2.499999375,2,0,0.68,0,0.32
0.373541005,0.266319515,0.360138821,3,1.666666389,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.19999936,0,4.99999875,3,0,0.26,0.74,0
0.449904795,0.194020584,0.356073969,3,1.666666389,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,3.19999936,0,4.99999875,3,0,0,1,0
0.449904795,0.194020584,0.356073969,3,1.666666389,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,3.19999936,0,4.99999875,3,0,0,1,0
0.373541005,0.266319515,0.360138821,3,1.666666389,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.19999936,0,4.99999875,3,0,0.26,0.74,0
0.337192172,0.318957562,0.343849637,3,4.999999167,0,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,4.99999875,2,0,0.98,0.02,0
0.309699242,0.299292346,0.391007697,3,4.166665972,0,2.499999583,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,4.99999875,2,0,1,0,0
0.403721781,0.207040758,0.389236749,3,0.833333194,1.666666389,0.833333194,2.499999583,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.9999994,3.19999936,0,4.99999875,3,0,0,1,0
0.406504894,0.245823443,0.347671028,3,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,3.19999936,0,4.99999875,3,0,0,1,0
0,0.531784263,0.468215161,2,4.999999167,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,2.39999952,3.19999936,0,4.99999875,1,1,0,0,0
0.296648007,0.432388097,0.270963177,3,2.499999583,1.666666389,4.999999167,0,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,0,2.9999994,2.39999952,0,1.249999688,4,0,0.14,0,0.86
0.033172534,0.615021048,0.351805774,5,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.9999994,3.19999936,0,4.99999875,1,1,0,0,0
0.25131984,0.405065394,0.343614069,4,2.499999583,1.666666389,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,1.79999964,2.39999952,0,4.99999875,2,0,1,0,0
